1 421758
2 433517
3 435753
4 439762
7 439204
8 440498
9 444746
10 447881
12 447968
13 449344
15 448086
17 454157
19 453233
22 452735
23 455601
32 454324
33 454450
34 454465
39 458128
40 458350
45 459632
49 459096
50 459375
54 460579
57 459957
59 462710
60 461009
62 462013
64 463588
65 467661
66 469101
67 472027
68 475303
69 475929
74 474929
84 476447
88 477975
90 484134
92 484377
111 484373
114 488752
148 490213
187 490160
195 489887
214 488160
234 487801
282 486579
283 484816
305 485592
309 486474
324 488702
367 488496
491 492406
681 493932
862 494187
885 494323
904 491033
922 489555
936 486965
964 487856
1000 487795
1017 487801
1048 487003
1053 487003
1062 486922
1117 488651
1142 491595
1145 493034
1234 492239
1271 492239
1286 491201
1288 489794
1323 490960
1324 490429
1366 490649
1371 491138
1387 490607
1399 490406
1487 492462
1488 492877
1515 495438
1556 495204
1625 495211
1674 494488
1700 494488
1775 495693
1832 493926
1855 493513
1896 495751
1997 496058
2005 495430
2020 494012
2054 495611
2072 496161
2256 498272
2277 496346
2353 494587
2399 499494
2696 498883
2844 497369
3084 494588
3092 493476
3093 494536
3156 493629
3216 494262
3245 493548
3294 490037
3318 489937
3330 493379
3407 493689
3419 493712
3449 493749
3459 493581
3479 493451
3483 492188
3521 494220
3610 497087
3665 497181
3674 495599
3758 497436
3960 495903
4100 495848
4152 496844
4237 496044
4328 501745
4426 501745
4549 501048
4709 499352
4731 499854
4837 500146
4874 500475
4949 500350
4952 499818
4960 497041
5240 497041
5469 497364
5491 497997
5531 498042
5759 497873
5886 498420
6270 498420
6311 499207
6336 501655
6441 501655
6527 501655
6766 501655
6981 501655
6998 501766
7041 501766
7148 501766
7234 501766
7325 503048
7784 503112
7997 503357
8016 503357
8524 503357
8579 503470
8766 505262
