1 424394
2 426599
3 429586
4 429614
7 429636
8 431169
9 432412
10 433545
11 438375
14 437451
16 436449
17 440385
19 445571
21 445512
22 447709
25 448615
27 454394
30 455972
31 458060
42 460194
43 459679
46 461795
49 465234
50 465288
52 472319
53 472856
55 473151
59 477177
62 477930
65 485141
68 483602
105 486083
109 485407
127 488067
152 489055
172 488801
173 488805
179 487836
258 488780
269 489999
280 489630
295 485926
309 485623
355 485729
408 486352
412 487157
425 492329
436 493831
530 490952
560 490704
567 490766
585 490188
594 490283
596 491724
624 493148
642 493780
668 494225
676 494426
701 497109
736 495994
850 492259
852 492273
863 493005
902 491718
938 491633
979 491280
1006 491696
1068 491696
1118 491684
1135 491244
1152 491341
1153 486491
1158 488305
1167 491825
1207 490280
1210 488142
1226 488525
1254 490486
1264 491573
1272 490757
1291 491433
1315 491714
1326 491042
1408 491541
1425 491541
1429 496012
1537 497321
1605 494637
1619 494461
1625 494500
1745 494834
1784 492898
1786 494647
1789 494407
1805 494620
1818 494473
1838 493144
1906 491095
1966 492951
2007 492581
2054 495204
2224 491119
2228 490389
2239 494749
2283 495866
2307 496108
2331 494327
2385 494196
2388 492278
2391 491701
2393 488033
2398 489983
2400 492012
2424 491366
2612 491604
2633 490010
2635 490872
2715 490772
2780 488439
2802 491663
2915 493346
2929 493346
2968 494538
3004 496193
3039 494330
3058 494330
3099 488052
3105 487399
3134 491544
3147 493095
3194 491953
3205 493201
3226 492663
3232 493671
3411 495418
3430 495418
3508 495017
3691 492233
3726 492493
3824 493335
4031 493980
4042 494042
4072 494273
4114 494472
4148 494472
4170 493240
4225 493141
4260 494663
4386 493428
4494 496724
4610 497267
4854 496138
4871 497649
4971 496287
4980 498142
5245 497688
5453 497956
5615 495780
6075 495404
6076 496253
6185 496760
6291 496956
6325 497764
6392 498698
6532 501666
6897 500426
7093 500426
7130 500584
7920 500584
7962 503348
7969 503348
8182 503348
8236 503348
8317 503348
8658 503348
8725 503348
8755 503348
9042 503348
9182 503348
9328 503348
9570 503348
