1 420040
2 424207
4 429437
5 436313
7 440155
9 441953
12 444954
20 447208
23 450807
28 447676
34 452337
35 456380
40 457047
47 459933
51 463380
57 468972
69 471709
85 469820
91 469450
93 470874
95 469828
100 469455
103 470065
108 470574
110 471574
113 474517
118 478807
119 480710
164 481008
175 480942
184 482784
211 479777
212 476932
215 473642
225 475357
236 475778
245 476148
246 474466
259 472857
262 471774
267 473414
282 480089
298 480511
310 481117
318 480681
333 479309
344 479425
352 481703
361 480808
377 481746
384 481968
400 482907
430 483082
435 485087
475 485891
521 484722
542 486379
545 489823
557 490447
566 491017
585 491017
622 491173
623 491074
688 491408
694 494847
778 496125
828 496869
886 496013
909 494582
972 493257
991 491106
992 492935
993 491979
1043 490377
1050 489606
1065 494107
1092 497614
1114 495481
1194 496390
1221 494160
1278 494346
1302 495186
1320 496640
1356 498207
1382 497087
1410 496590
1436 496590
1666 495526
1684 496639
1711 494801
1724 495621
1773 495621
2000 496661
2102 495469
2147 493853
2175 491411
2180 491697
2181 490947
2206 490622
2218 492698
2248 490952
2251 494162
2265 494179
2284 494096
2347 494029
2378 494563
2515 494563
2556 493485
2678 492761
2691 493017
2700 491107
2717 490686
2750 489712
2775 489259
2814 490729
2819 492248
2880 492152
2907 492327
2915 491537
2926 491006
2929 493533
3038 490283
3050 490545
3079 490588
3092 490588
3096 491068
3197 489452
3204 489271
3232 490977
3314 492423
3325 491751
3335 493229
3388 495066
3469 491489
3489 491415
3496 491651
3507 489340
3508 489436
3570 489894
3571 490028
3667 492408
3668 493029
3687 493435
3688 493944
3711 493828
3781 492811
3824 494682
3850 496390
4024 496597
4062 495534
4103 493493
4137 497774
4197 496797
4199 496797
4313 496376
4424 496780
4689 499975
5079 499975
5173 499975
5467 500769
5470 500390
5826 500596
5999 500035
6122 500035
6175 500807
6471 503217
6528 502300
7269 502302
7524 501715
8250 502383
8370 503170
9262 503320
9555 504027
9856 504027
9884 504027
9997 504176
