1 423649
2 425789
3 425220
4 430089
6 441259
9 440558
10 445167
14 447612
18 446816
20 449776
21 448538
23 448075
26 453696
28 454206
34 453706
38 452312
39 454912
41 456023
46 463937
50 462221
54 464228
58 464788
67 472035
82 469373
85 476898
95 477847
105 481687
115 483443
125 481126
128 483660
130 483995
164 489211
165 489490
173 492759
210 494444
274 489742
275 489218
285 489428
319 489585
332 489375
351 489908
365 488582
395 487417
403 481455
404 483084
419 482283
455 480258
465 480197
475 480749
483 479265
495 481824
508 480732
521 481628
525 480816
527 483365
540 483960
546 482324
551 485301
554 485627
562 483035
572 481267
585 477945
595 480655
604 477300
612 477585
613 477537
614 476828
621 476576
637 480260
655 480915
660 481927
679 485627
680 485993
711 486483
712 488426
728 491519
770 489887
779 490925
783 492860
829 492570
849 491071
854 492817
958 491481
968 494175
977 494631
991 493092
1019 488830
1038 491115
1063 491071
1083 489569
1123 488445
1155 486684
1158 485390
1161 480695
1162 480679
1165 480523
1180 483835
1182 481192
1188 482999
1223 482892
1239 486980
1272 487773
1287 488869
1316 489291
1422 485992
1427 485632
1428 485580
1435 484559
1439 483757
1442 481872
1450 481158
1465 480823
1476 481153
1489 482997
1495 481361
1521 481075
1544 481075
1557 480032
1578 480468
1583 482290
1589 483551
1602 483242
1611 484263
1626 485938
1646 485679
1648 486351
1656 488432
1694 490133
1722 489555
1727 490302
1734 488219
1737 490002
1749 490934
1755 491644
1769 492463
1772 492361
1773 492396
1793 492225
1850 492816
1866 490913
1881 490831
1885 491294
1916 491440
1917 492758
1922 491002
1923 490517
1933 493570
1937 493227
1938 492174
1955 490246
1957 490445
1971 489611
2029 491364
2058 490719
2092 485279
2101 488660
2110 488453
2177 487855
2184 488150
2205 488546
2217 487550
2229 487732
2233 492837
2277 496770
2345 496092
2409 497886
2491 495055
2518 494684
2536 494684
2581 493596
2605 495097
2771 495001
2819 493626
2835 492924
2841 490225
2863 491157
2882 493070
2936 493140
2992 492866
3045 493167
3084 493167
3146 493249
3157 494497
3159 495913
3197 494565
3247 494724
3284 492992
3314 493101
3347 492862
3431 496302
3440 496534
3497 496654
3526 496654
3577 496646
3602 497840
3805 497840
4053 498849
4148 499786
4313 500407
4570 500958
4614 502209
4645 502996
5080 502996
5884 502996
6019 501078
6211 502531
6223 502204
6806 502047
6819 502047
7156 503545
7478 503545
7835 503545
8172 504498
8487 504498
8689 504498
9233 506261
