1 427211
2 425376
3 431293
5 431478
7 437713
8 441362
13 441703
18 443818
24 445253
26 449667
27 452006
28 455259
31 455259
34 457342
44 461078
45 463367
54 467044
57 466703
70 469760
71 468659
81 471832
82 473207
87 472792
107 475230
113 477482
114 481288
120 482881
134 483615
147 487452
150 486182
154 485046
166 489107
200 488088
214 488267
236 487897
267 486927
274 485464
293 486615
302 488017
303 485757
306 486225
309 485874
311 486605
329 486743
349 486215
373 485581
376 486155
404 484407
415 484924
452 485668
453 484137
458 484843
471 486441
514 486431
552 484145
563 482997
633 479002
659 479704
682 484659
683 485015
708 482062
709 474914
713 477751
730 477198
737 472729
740 473340
742 472681
745 473453
747 474272
766 474418
770 473679
774 478085
775 478776
785 479277
788 479769
799 479135
807 480872
818 480928
837 482887
839 484183
842 484705
847 483067
863 481108
871 480899
897 474525
900 474110
915 479414
927 481198
942 481894
943 480905
950 481395
954 481868
984 484418
990 484561
997 483389
1000 484529
1017 482995
1059 482743
1095 482543
1098 483705
1141 481117
1142 481232
1156 481016
1158 481758
1164 481945
1170 481591
1184 483003
1196 490436
1201 491508
1253 491104
1257 492601
1265 491901
1308 494150
1353 493368
1355 493460
1418 492629
1423 491319
1475 491017
1484 489606
1496 490794
1498 490597
1500 492464
1510 493602
1527 494809
1533 495249
1622 495391
1697 493848
1742 494162
1750 494513
1792 493305
1849 492058
1929 490056
1933 488682
1990 491944
2025 492366
2138 493277
2149 493396
2153 493411
2167 492765
2178 495232
2185 493760
2206 492570
2215 498064
2242 500782
2472 500782
2792 499507
3135 499507
3138 502772
3444 502772
3489 502998
3528 501927
3581 502084
3605 501462
3623 501462
3717 502550
3998 502184
4069 503525
4540 502579
4989 502118
5073 501433
5204 502290
5295 502290
5397 502698
5858 501189
5952 500487
6112 501129
6798 500789
7328 500789
7410 500624
7547 501916
7559 501916
7627 502401
7669 501201
8071 501201
8261 501529
8339 502103
8616 502231
8685 503256
9085 503368
9087 503368
9217 503452
