1 422659
3 425230
5 427960
7 429635
10 432212
11 434742
13 436886
14 445213
15 448813
16 452421
20 453462
24 453593
26 456547
27 455704
32 455255
33 455429
35 457648
39 455747
42 455573
43 458008
47 457675
53 459496
54 459073
59 458814
62 459220
65 458702
73 462494
95 463245
99 463316
100 465282
115 474284
120 473449
128 479151
142 479514
150 479296
154 477756
155 475422
157 476160
163 478647
167 480680
175 479042
200 481512
225 481662
249 480120
252 487041
254 488103
260 487642
262 486705
269 487685
284 488023
293 488250
303 487546
308 486891
354 488924
363 488745
492 488745
493 489200
510 489800
512 489963
527 488730
541 490303
542 489189
553 487925
606 487957
609 489862
636 491419
705 491385
713 488677
722 488098
744 487891
763 490574
853 488853
867 489271
980 489520
1041 484121
1043 488559
1081 489379
1085 485472
1108 485223
1130 486698
1171 486508
1172 486719
1204 486488
1222 485053
1229 484619
1238 488242
1270 490066
1426 491868
1520 489802
1618 492287
1664 492155
1707 492605
1750 494841
1859 494609
1861 495989
1885 494829
1890 494679
2036 494818
2087 494818
2182 494187
2201 494367
2219 492769
2258 492184
2266 492716
2370 491500
2473 491631
2484 493794
2515 492422
2528 491614
2629 492055
2642 492055
2644 487942
2658 488717
2667 488839
2718 488843
2760 489598
2772 489165
2786 490327
2795 490096
2851 490246
2939 491986
2978 493381
3263 493419
3302 495308
3329 495538
3356 496461
3383 499405
3469 499554
3924 498902
3955 498902
4015 498902
4066 501485
4098 501451
4206 501451
4578 501534
4618 500669
4651 499594
4880 499594
5071 501376
5194 500568
5217 499782
5301 498185
5329 498472
5409 499197
5485 499875
5788 499939
5789 499492
5803 499479
5807 499945
5902 499945
6013 501808
6023 501732
6124 501732
6484 501213
6493 504706
7880 504706
7967 504706
8243 505104
8279 505104
8473 505104
8797 505104
8873 505104
9754 505497
9812 505497
