1 428784
9 430967
10 434583
12 436352
17 449013
18 451704
22 452368
23 454570
27 454262
28 454737
31 456815
37 456815
38 456952
40 457059
48 457656
50 458058
52 462412
53 463194
54 463309
61 464316
75 465644
78 469754
88 470422
96 473098
133 473098
134 473310
135 473581
137 471317
152 474672
153 480792
174 481077
205 480322
214 479957
239 479026
252 478321
258 479707
277 478294
281 475271
284 474725
294 474814
297 474579
298 474701
301 472855
304 474931
306 475873
344 474934
347 473031
351 478076
368 478352
394 476526
400 477185
408 477565
411 478467
458 483246
469 483791
478 483931
487 487484
511 487763
516 489550
569 487545
579 487123
602 489612
604 489427
626 486981
632 489117
637 490261
664 491449
677 492358
687 492399
691 494006
708 491081
715 489753
728 489282
786 488439
809 486238
824 484672
838 486200
841 487598
918 488231
920 488131
922 488019
927 486242
936 485056
980 482188
992 486372
995 487795
1010 488042
1018 487242
1029 487055
1039 490422
1040 490109
1043 489901
1087 489901
1113 488592
1114 487992
1148 488583
1176 487205
1177 484381
1204 489346
1248 489205
1270 488346
1284 491017
1321 490244
1332 490912
1345 489642
1363 489872
1370 489764
1393 488754
1396 489272
1400 489099
1441 489407
1471 488605
1515 491036
1554 491632
1556 492968
1590 492696
1595 492665
1617 492733
1635 493309
1688 494137
1698 494522
1709 494359
1783 490810
1799 488321
1823 489282
1862 487773
1879 487818
1888 488577
1894 488928
1900 488635
1917 485741
1953 486894
1984 486772
1996 486597
2048 486081
2056 486630
2064 486317
2097 487115
2101 487250
2105 489703
2153 490360
2191 489382
2199 488819
2252 487688
2313 486692
2325 486539
2371 485025
2382 487588
2390 488604
2393 490173
2418 490015
2422 488581
2436 488340
2454 488480
2478 488169
2481 486326
2501 490800
2511 491958
2604 491936
2660 490579
2680 490130
2685 491590
2724 493338
2799 493338
2826 493338
2913 493338
2964 492761
2967 493528
2987 492322
2992 490701
3052 491218
3068 494774
3101 496335
3115 494267
3120 493881
3127 493573
3143 494728
3146 495607
3219 495638
3240 495618
3352 495859
3395 494768
3478 494158
3488 494288
3548 493353
3724 493383
3776 493433
3817 493224
3823 492195
3838 491796
3865 491110
3877 492569
3932 492076
4034 492202
4195 491645
4228 490030
4231 491903
4264 493127
4289 493127
4413 489036
4519 489706
4549 489706
4592 491677
4599 495558
4640 495758
4662 496340
4667 495710
4675 496359
4703 494466
4866 493761
4889 495305
4893 498221
5078 499763
5162 498653
5315 498309
5323 498695
5368 499597
5377 501151
5405 501151
5474 501412
5544 500963
5644 501510
6462 502031
6665 502752
6746 503537
6820 503305
7106 503527
7419 503527
7740 503527
7895 503688
8315 504634
8370 504634
8478 504634
8517 504634
8613 504634
9715 504634
