1 431769
4 433091
8 452448
11 453945
12 457689
13 457573
15 470341
17 478248
66 478162
70 478049
75 477144
81 478479
91 479185
108 480243
125 483095
136 484613
139 486943
140 489719
169 490054
217 487383
225 483856
226 484002
227 489654
231 488677
261 487164
275 488814
346 487844
347 488036
350 489369
359 483784
374 483310
380 484260
396 484107
407 485619
425 485294
440 484549
451 487569
506 486168
528 486669
535 487004
542 487293
625 488095
632 486174
655 487437
677 488314
709 489013
732 490009
733 489865
734 489154
747 491557
833 491835
849 491450
864 490995
882 490407
899 490407
995 490407
1010 488488
1024 487390
1030 482528
1037 481837
1042 482390
1064 480937
1084 484260
1086 486554
1188 486864
1191 489574
1244 492862
1276 493335
1294 491545
1334 490036
1338 490718
1361 489569
1422 487782
1442 488552
1448 492390
1467 493412
1475 493434
1491 494881
1514 497741
1668 497741
1717 496258
1814 496900
1824 496951
1836 496993
1875 497153
1907 496875
1938 497047
2003 498083
2083 493786
2084 494253
2130 494253
2165 493706
2243 492113
2256 491862
2305 493616
2347 494343
2375 494343
2427 496010
2431 495659
2511 495490
2525 496188
2534 495472
2581 495044
2603 495511
2625 495511
2693 495766
2699 496263
2713 496263
2717 494755
2722 495036
2782 495917
2808 494899
2862 496139
2903 496944
2911 496944
2945 496975
2973 495514
3101 498470
3138 498189
3147 501275
3200 501450
3216 501269
3298 501983
3577 501983
3974 500312
4058 497573
4201 495592
4240 494529
4353 494319
4477 493315
4508 492147
4524 491430
4605 492202
4659 493211
4776 494514
4813 494514
4825 494170
4833 495004
4929 493495
4950 495050
4970 498209
5023 495460
5028 497114
5038 497519
5099 497790
5329 497761
5336 499074
5424 499074
5677 502491
6496 502186
6552 502186
6609 503065
6735 503223
7083 503069
7287 503850
7311 504791
8178 504791
8437 504791
9321 504791
9429 504791
9887 504791
