1 446847
6 452448
8 458491
19 462253
27 466132
28 466588
41 467089
51 464641
54 473969
64 474066
71 474941
80 478435
85 479886
89 479849
100 480132
107 484068
155 486450
165 487330
176 486663
195 491686
209 487190
236 486349
245 485201
256 485331
274 486163
284 485374
331 487739
332 487241
340 486615
345 488287
353 490130
401 491209
484 491894
521 492105
529 491940
533 491223
555 490447
588 490168
594 490087
697 490907
700 490135
743 491852
750 494836
762 494614
811 494950
868 494019
896 494298
905 495057
907 495467
909 493549
939 492484
960 492612
1008 493435
1144 492588
1146 490117
1198 490428
1206 487707
1215 490828
1253 494811
1256 493689
1356 494261
1362 494542
1416 491980
1437 493475
1478 492947
1502 492301
1518 488587
1551 488612
1561 488472
1571 488662
1576 489931
1583 488081
1619 487592
1620 488387
1641 488380
1642 488167
1669 486384
1752 485907
1773 486338
1775 487269
1788 487182
1827 487237
1836 486548
1858 488395
1870 488364
1872 487348
1874 486024
1891 485578
1904 484647
1919 485167
1928 485682
1929 480928
1943 483174
1947 486675
1951 485281
2012 486430
2014 486868
2044 485687
2074 485687
2177 486812
2277 488664
2349 488382
2369 489253
2428 490111
2479 493299
2567 492739
2581 493077
2624 493077
2656 490769
2669 491516
2716 490963
2781 489335
2784 492025
2807 491244
2823 494707
2829 495561
2835 496354
2850 497366
2975 495553
3058 496604
3160 497452
3199 498272
3320 498645
3351 500520
3370 500442
3393 499314
3395 498971
3439 498525
3464 498188
3478 497727
3479 497143
3524 499641
3547 499863
3669 498944
3859 498788
3902 498039
3989 498231
4142 498231
4170 499305
4198 497107
4249 496781
4259 496829
4269 497183
4324 496953
4342 496786
4344 496921
4378 497216
4443 498059
4530 497720
4588 497720
4714 497337
4733 498289
4850 497944
4871 499190
4877 499949
4936 499949
4955 499949
5215 499251
5405 500191
5499 500159
5535 501089
5536 501303
5686 501255
5703 502064
5922 502503
6268 501637
6507 501637
6658 502334
6751 502012
6970 500617
7166 500189
7196 500488
7589 501576
7792 501763
8216 501763
8356 501512
9204 501512
9515 501512
