1 428726
2 435074
3 430946
5 430164
7 439644
11 441307
13 441437
14 445100
19 445861
21 444623
22 442794
26 447281
28 451855
36 456558
41 457953
43 462788
46 467715
53 471606
54 471166
58 469694
66 472424
74 472347
86 472939
88 477366
97 478315
101 478130
108 475096
117 475028
121 476021
127 477703
138 478489
143 480580
150 480360
160 479716
174 480520
179 477716
204 478877
213 481535
232 483997
233 485188
246 484185
268 480486
289 481048
297 484933
302 488624
304 486672
314 487882
325 487763
382 491960
390 491611
404 492155
456 492178
478 487476
494 488469
504 488493
517 488578
601 490757
611 488585
636 488101
642 484597
646 485737
649 485414
661 482835
668 482467
673 481637
688 482445
693 481350
697 483171
704 486731
708 487333
761 487225
800 486912
811 486964
837 485767
843 486486
867 487248
876 483280
890 482828
897 484508
915 486941
919 489131
963 490041
989 493318
1030 493616
1036 494076
1060 493790
1097 493981
1110 494982
1111 494622
1112 497523
1128 496279
1191 495962
1193 495438
1465 494900
1494 494292
1500 492756
1519 496395
1549 494887
1619 498105
1671 498812
1748 499715
1785 499659
1798 500256
1877 500807
1886 500388
2428 500752
2529 501785
2607 498761
2704 498761
2726 498513
2758 498513
3019 497922
3187 496708
3213 498469
3220 497646
3314 498585
3337 497534
3355 497861
3495 498401
3506 495777
3573 495777
3593 494908
3628 494244
3631 494671
3714 493648
3762 494573
3770 498027
4019 497811
4151 496115
4166 495012
4169 494415
4257 492482
4293 493062
4311 492876
4353 492876
4573 494314
4667 495229
4788 496907
4900 497009
4901 497236
5085 498022
5157 499957
5666 499957
5761 500846
5822 501336
5830 500402
6049 500390
6050 501778
6303 502580
7460 502580
7465 502132
7506 502460
7955 502460
8089 502460
9002 502864
9500 502864
9653 503553
9881 503990
