1 416728
2 422044
5 432090
8 434389
10 443083
11 442817
14 440170
18 441415
19 448470
22 447758
24 449397
27 450049
32 451683
35 453893
37 459555
42 461636
44 469334
52 465902
56 469599
66 469764
77 469643
80 471643
81 473038
82 470764
88 467601
90 471301
128 472659
146 473277
157 475027
161 479204
163 479979
174 480655
185 479436
186 481602
194 481279
198 481813
205 485730
207 486291
209 483994
211 485997
213 482011
219 481026
230 481143
238 485479
251 486027
257 488342
259 489211
263 489430
264 489690
268 490738
304 490092
320 488948
333 490671
339 491023
356 488803
373 489538
407 489253
408 489164
426 489946
439 490057
480 490648
481 489920
491 489173
527 492070
529 489403
540 490222
609 490140
627 488772
654 487811
676 488878
680 488335
685 487053
696 490114
710 493163
725 491903
787 489045
809 489632
830 487673
849 484978
851 488379
871 488379
982 487989
984 488812
1033 493387
1039 495055
1048 493100
1098 491698
1106 490792
1110 493519
1164 493683
1201 494304
1209 494077
1217 493805
1226 495637
1264 495569
1299 494429
1539 493297
1669 494804
1763 493969
1814 494109
1829 493187
1908 493138
1952 493418
1969 494433
2109 491840
2121 491840
2123 490391
2127 491572
2145 490849
2154 489973
2189 491321
2280 489689
2283 492460
2342 492193
2350 492985
2388 492612
2399 488398
2479 488398
2575 487403
2605 488085
2612 491180
2616 491820
2626 493037
2657 492481
2661 493352
2741 496229
2752 493094
2785 491603
2788 490153
2816 491769
2887 493352
2894 491048
2908 493042
2911 492209
2921 492298
2926 491784
2982 491408
3031 491326
3063 491514
3132 493933
3266 492719
3298 492611
3349 492352
3360 491057
3424 491559
3448 491559
3487 491715
3491 491344
3518 491165
3541 490848
3554 491070
3613 489556
3623 491810
3632 495542
3644 497552
3671 499787
3822 499564
3959 499251
4156 498758
4254 498758
4622 497142
4663 496828
5094 497690
5104 498279
5184 498830
5218 498199
5236 498490
5324 498279
5330 497505
5481 497728
5495 497018
5597 496881
5599 497519
5909 497901
6069 499101
6122 498999
6168 498533
6277 499025
6320 502232
8164 502232
8315 502232
8842 502232
8904 502232
9380 502625
