1 453049
2 452712
6 455603
7 455168
11 458519
20 461979
28 462980
29 464304
30 464771
33 465124
38 467237
41 473445
43 477465
45 478871
47 483730
49 483815
57 484667
60 484365
67 484380
77 484339
89 484815
90 486760
91 490677
99 490305
109 492680
127 490613
130 493445
145 492957
172 493455
217 493455
293 493578
303 496455
333 496889
399 496807
452 496830
463 496391
490 496053
656 495319
691 489920
718 490738
730 490536
751 486772
754 488912
760 488626
780 487866
788 489795
806 490696
846 489924
852 484706
887 485098
900 485736
913 486555
924 484692
955 488617
969 490070
990 488502
1029 487758
1135 487006
1178 486906
1188 487231
1198 488085
1207 488022
1229 489332
1300 491172
1309 490206
1329 491082
1348 491966
1422 493952
1444 493198
1476 490132
1481 490662
1528 489955
1577 490328
1597 489123
1629 487961
1646 488784
1685 489113
1693 490554
1728 490183
1736 490202
1766 490438
1776 489999
1791 487227
1830 486743
1847 484065
1855 485374
1857 485659
1897 485459
1914 485313
1937 487033
2002 486741
2009 487920
2019 487528
2108 486323
2110 485887
2111 486754
2117 490540
2126 488492
2150 488605
2191 488280
2224 489242
2238 489468
2271 487416
2273 487982
2288 486573
2323 485910
2327 486186
2328 486277
2334 487433
2344 488586
2346 488366
2353 487837
2366 487177
2409 485845
2436 485657
2438 487489
2441 487995
2448 490421
2460 485588
2464 489238
2467 490515
2487 490515
2496 489706
2506 488716
2515 487923
2521 490980
2533 490980
2576 491742
2620 491259
2660 493277
2726 495931
2762 496770
2819 496163
2831 495902
2897 496489
2909 496366
3204 496058
3222 495456
3225 495456
3226 494233
3296 496133
3386 495349
3389 496746
3454 496096
3507 495710
3537 496451
3545 497582
3566 497704
3627 499283
3735 501085
4019 501085
4184 501085
4302 501718
4686 500991
4775 502684
4791 502684
4810 501428
4852 502069
4926 502107
4949 501107
5093 503354
5366 503354
6110 501856
6247 501856
6312 501305
6320 501504
6517 501504
6597 502407
6843 502119
6897 502648
6935 500605
7479 500014
7709 501705
7761 501791
8397 503512
8424 503512
9183 503512
