1 433506
2 435592
5 441627
6 444723
8 445660
10 446818
12 444592
13 445397
14 446301
17 448291
19 452054
20 464084
22 468102
28 471443
31 472511
32 476135
33 478854
44 481009
50 480687
72 480462
88 477677
115 478681
118 477640
119 476637
126 476077
131 475295
163 480150
166 479300
169 479143
175 477463
205 477367
208 478129
210 478116
217 478021
219 478722
231 477874
251 476375
266 477202
269 480004
280 478564
282 484337
285 483535
290 489590
301 490275
311 490119
341 487853
351 489117
386 488932
405 487438
416 484257
425 482966
427 483222
435 483805
441 485819
474 484567
481 485394
496 486951
499 483843
501 483762
531 484337
534 485091
569 486102
570 485436
583 487372
607 487198
637 487624
647 486553
650 488471
665 488333
703 488265
712 487555
745 487158
780 489841
792 489682
794 488079
817 489230
921 488688
940 490215
946 490397
972 490170
1009 494528
1094 492870
1156 491612
1159 493386
1278 493253
1290 493343
1312 493342
1338 493773
1435 494125
1438 491139
1501 488596
1510 489312
1576 490056
1606 489440
1626 490622
1651 489498
1667 488956
1669 488999
1671 488507
1683 487984
1697 494614
1744 492180
1751 494448
1800 496046
1858 495991
1919 491982
1924 491401
1951 489156
1954 490653
1956 491143
1974 494952
2174 494288
2176 492478
2187 492773
2196 492965
2197 494055
2233 493832
2251 496193
2345 496137
2402 496137
2404 496403
2578 496056
2586 495928
2652 495502
2850 495731
3037 497422
3069 496429
3119 497812
3496 497468
3597 496715
3745 496715
3781 497694
3846 496621
3953 498271
4023 498271
4028 499382
4092 498296
4103 497404
4298 495834
4337 497287
4375 495799
4457 495389
4575 497220
4753 497478
4811 497424
4874 497311
4878 497568
4899 497740
4921 499378
5700 499378
5732 499378
6225 499395
6260 501405
6382 501405
6405 501405
6641 502492
6654 503774
6909 503869
6947 504624
6964 504624
7444 504624
7740 504624
8258 504624
8415 505468
8454 505468
8581 505186
9987 505647
